dim,item,roas_index
Ambiente,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:ambiente:abrigos-sao-paulo,1.171960285545671
Ambiente,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:ambiente:bancas-de-jornal,0.5552794719422396
Ambiente,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:ambiente:edificios-comerciais,0.6201202278675624
Ambiente,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:ambiente:edificios-residenciais,0.6023466293389784
Ambiente,__outros__ambiente,1.1578926169494346
Praca,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:praca:recife,0.704678569921363
Praca,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:praca:rio-de-janeiro,1.9201025023128877
Praca,$metric:investments$vehicle:eletromidia$category:brand:opella---dorflex$category:praca:sao-paulo,0.8281775017371232
Praca,__outros__praca,0.6985155069514433
